transaction_id,product_id,time_id,store_id,qty,unit_price,line_total
89887,77,70209,5,1,3.0,3.0
89888,25,70210,8,2,2.2,4.4
89889,71,70210,8,1,3.75,3.75
89890,36,70211,3,1,3.75,3.75
89891,38,70212,5,2,3.75,7.5
89892,14,70212,5,1,8.95,8.95
89893,40,70213,5,2,3.75,7.5
89894,59,70214,8,2,4.5,9.0
89895,32,70215,8,2,3.0,6.0
89896,47,70216,3,1,3.0,3.0
89897,52,70217,5,1,2.5,2.5
89898,69,70217,5,1,4.06,4.06
89899,38,70218,5,1,3.75,3.75
89900,29,70219,3,2,2.5,5.0
89901,44,70220,5,1,2.5,2.5
89902,77,70220,5,1,3.0,3.0
89903,22,70221,8,1,2.0,2.0
89904,43,70222,8,1,3.0,3.0
89905,58,70223,8,2,3.5,7.0
89906,31,70224,3,1,2.2,2.2
89907,49,70225,8,2,3.0,6.0
89908,51,70226,5,2,3.0,6.0
89909,83,70226,5,1,14.0,14.0
89910,31,70227,5,1,2.2,2.2
89911,46,70228,8,2,2.5,5.0
89912,28,70229,8,1,2.0,2.0
89913,50,70230,5,2,2.5,5.0
89914,49,70231,3,2,3.0,6.0
89915,16,70231,3,1,8.95,8.95
89916,27,70232,8,2,3.5,7.0
89917,38,70233,5,1,3.75,3.75
89918,38,70234,8,1,3.75,3.75
89919,65,70234,8,2,0.8,1.6
89920,34,70235,3,1,2.45,2.45
89921,69,70235,3,1,3.25,3.25
89922,35,70236,8,1,3.1,3.1
89923,34,70237,5,1,2.45,2.45
89924,37,70238,8,2,3.0,6.0
89925,63,70238,8,1,0.8,0.8
89926,29,70239,5,1,2.5,2.5
89927,55,70240,8,1,4.0,4.0
89928,58,70241,8,2,3.5,7.0
89929,76,70241,8,1,3.5,3.5
89930,58,70242,8,2,3.5,7.0
89931,40,70243,3,1,3.75,3.75
89932,72,70243,3,1,3.25,3.25
89933,40,70243,3,1,3.75,3.75
89934,40,70243,3,1,3.75,3.75
89935,34,70244,3,2,2.45,4.9
89936,53,70245,3,1,3.0,3.0
89937,26,70246,3,1,3.0,3.0
89938,54,70247,5,2,2.5,5.0
89939,82,70247,5,1,12.0,12.0
89940,33,70248,3,1,3.5,3.5
89941,22,70249,3,2,2.0,4.0
89942,22,70250,5,2,2.0,4.0
89943,51,70251,8,2,3.0,6.0
89944,41,70252,5,1,4.25,4.25
89945,57,70253,3,2,3.1,6.2
89946,47,70254,3,1,3.0,3.0
89947,31,70255,3,1,2.2,2.2
89948,33,70256,5,1,3.5,3.5
89949,31,70257,3,1,2.2,2.2
89950,69,70257,3,1,3.25,3.25
89951,29,70258,5,1,2.5,2.5
89952,57,70259,8,2,3.1,6.2
89953,53,70260,3,1,3.0,3.0
89954,49,70261,8,2,3.0,6.0
89955,24,70262,8,1,3.0,3.0
89956,60,70263,3,1,3.75,3.75
89957,54,70264,8,2,2.5,5.0
89958,31,70265,5,1,2.2,2.2
89959,29,70266,8,1,2.5,2.5
89960,30,70267,8,2,3.0,6.0
89961,35,70268,5,1,3.1,3.1
89962,37,70269,8,2,3.0,6.0
89963,64,70269,8,1,0.8,0.8
89964,34,70270,5,2,2.45,4.9
89965,69,70270,5,1,4.06,4.06
89966,17,70270,5,1,9.5,9.5
89967,82,70270,5,1,12.0,12.0
89968,30,70271,5,1,3.0,3.0
89969,43,70272,3,1,3.0,3.0
89970,56,70273,8,1,2.55,2.55
89971,57,70274,3,1,3.1,3.1
89972,46,70275,8,1,2.5,2.5
89973,34,70276,3,1,2.45,2.45
89974,42,70277,5,1,2.5,2.5
89975,61,70278,5,2,4.75,9.5
89976,22,70279,8,2,2.0,4.0
89977,31,70280,8,1,2.2,2.2
89978,72,70280,8,1,3.25,3.25
89979,58,70281,5,2,3.5,7.0
89980,54,70282,8,2,2.5,5.0
89981,31,70283,3,2,2.2,4.4
89982,75,70283,3,1,3.5,3.5
89983,37,70284,8,2,3.0,6.0
89984,64,70284,8,1,0.8,0.8
89985,54,70285,8,2,2.5,5.0
89986,47,70286,5,1,3.0,3.0
89987,4,70286,5,1,20.45,20.45
89988,39,70287,5,2,4.25,8.5
89989,45,70288,8,2,3.0,6.0
89990,60,70289,3,1,3.75,3.75
89991,25,70290,5,1,2.2,2.2
89992,22,70291,5,1,2.0,2.0
89993,38,70292,5,1,3.75,3.75
89994,41,70293,5,2,4.25,8.5
89995,55,70294,5,2,4.0,8.0
89996,54,70295,5,1,2.5,2.5
89997,78,70295,5,1,4.5,4.5
89998,71,70296,5,1,3.75,3.75
89999,33,70297,5,1,3.5,3.5
90000,48,70298,5,1,2.5,2.5
90001,55,70299,5,1,4.0,4.0
90002,28,70300,5,1,2.0,2.0
90003,56,70301,5,1,2.55,2.55
90004,72,70301,5,1,3.25,3.25
90005,59,70302,5,1,4.5,4.5
90006,58,70303,5,2,3.5,7.0
90007,53,70304,5,2,3.0,6.0
90008,71,70305,5,1,3.75,3.75
90009,71,70305,5,1,3.75,3.75
90010,52,70306,5,2,2.5,5.0
90011,78,70306,5,1,4.5,4.5
90012,41,70307,5,2,4.25,8.5
90013,65,70307,5,2,0.8,1.6
90014,29,70308,5,1,2.5,2.5
90015,57,70309,8,2,3.1,6.2
90016,71,70309,8,1,3.75,3.75
90017,58,70310,5,2,3.5,7.0
90018,42,70311,5,2,2.5,5.0
90019,49,70312,5,2,3.0,6.0
90020,75,70312,5,1,3.5,3.5
90021,59,70313,5,1,4.5,4.5
90022,72,70313,5,1,3.25,3.25
90023,46,70314,8,2,2.5,5.0
90024,77,70314,8,1,3.0,3.0
90025,52,70315,5,2,2.5,5.0
90026,71,70315,5,1,3.75,3.75
90027,51,70316,8,2,3.0,6.0
90028,13,70316,8,1,8.95,8.95
90029,56,70317,5,2,2.55,5.1
90030,38,70318,5,2,3.75,7.5
90031,84,70318,5,2,0.8,1.6
90032,55,70319,8,1,4.0,4.0
90033,57,70320,8,2,3.1,6.2
90034,29,70321,5,2,2.5,5.0
90035,26,70322,8,1,3.0,3.0
90036,43,70323,8,1,3.0,3.0
90037,57,70324,8,2,3.1,6.2
90038,28,70325,8,1,2.0,2.0
90039,87,70326,8,2,3.0,6.0
90040,38,70327,5,1,3.75,3.75
90041,65,70327,5,2,0.8,1.6
90042,79,70327,5,1,3.75,3.75
90043,26,70328,5,1,3.0,3.0
90044,71,70329,8,1,3.75,3.75
90045,71,70329,8,1,3.75,3.75
90046,40,70330,8,2,3.75,7.5
90047,65,70330,8,2,0.8,1.6
90048,48,70331,5,1,2.5,2.5
90049,31,70332,5,1,2.2,2.2
90050,55,70333,5,2,4.0,8.0
90051,32,70334,5,1,3.0,3.0
90052,32,70335,8,1,3.0,3.0
90053,28,70336,8,1,2.0,2.0
90054,56,70337,5,1,2.55,2.55
90055,50,70338,5,1,2.5,2.5
90056,59,70339,5,2,4.5,9.0
90057,55,70340,8,2,4.0,8.0
90058,43,70341,5,1,3.0,3.0
90059,26,70342,8,2,3.0,6.0
90060,45,70343,8,1,3.0,3.0
90061,54,70344,8,1,2.5,2.5
90062,79,70344,8,1,3.75,3.75
90063,57,70345,8,1,3.1,3.1
90064,27,70346,8,1,3.5,3.5
90065,24,70347,8,1,3.0,3.0
90066,70,70347,8,1,3.25,3.25
90067,28,70348,8,1,2.0,2.0
90068,53,70349,8,1,3.0,3.0
90069,22,70350,5,2,2.0,4.0
90070,1,70350,5,1,18.0,18.0
90071,60,70351,8,1,3.75,3.75
90072,38,70352,8,1,3.75,3.75
90073,65,70352,8,2,0.8,1.6
90074,77,70352,8,1,3.0,3.0
90075,38,70353,3,2,3.75,7.5
90076,65,70353,3,2,0.8,1.6
90077,60,70354,5,2,3.75,7.5
90078,41,70355,5,2,4.25,8.5
90079,64,70355,5,1,0.8,0.8
90080,78,70355,5,1,4.5,4.5
90081,29,70356,3,2,2.5,5.0
90082,27,70357,8,1,3.5,3.5
90083,47,70358,8,2,3.0,6.0
90084,43,70359,8,1,3.0,3.0
90085,78,70359,8,1,4.5,4.5
90086,61,70360,8,2,4.75,9.5
90087,69,70360,8,1,3.25,3.25
90088,35,70361,8,2,3.1,6.2
90089,76,70361,8,1,3.5,3.5
90090,46,70362,3,1,2.5,2.5
90091,87,70363,8,1,3.0,3.0
90092,53,70364,8,2,3.0,6.0
90093,52,70365,8,1,2.5,2.5
90094,48,70366,3,1,2.5,2.5
90095,54,70367,3,1,2.5,2.5
90096,77,70367,3,1,3.0,3.0
90097,23,70368,8,2,2.5,5.0
90098,5,70368,8,1,15.0,15.0
90099,61,70369,3,1,4.75,4.75
90100,51,70370,3,2,3.0,6.0
90101,45,70371,8,1,3.0,3.0
90102,38,70372,3,2,3.75,7.5
90103,64,70372,3,1,0.8,0.8
90104,71,70372,3,1,3.75,3.75
90105,5,70372,3,1,15.0,15.0
90106,71,70373,3,1,3.75,3.75
90107,71,70373,3,1,3.75,3.75
90108,50,70374,3,1,2.5,2.5
90109,35,70375,3,1,3.1,3.1
90110,48,70376,8,2,2.5,5.0
90111,51,70377,3,1,3.0,3.0
90112,49,70378,3,1,3.0,3.0
90113,71,70379,8,1,3.75,3.75
90114,71,70379,8,1,3.75,3.75
90115,38,70380,5,2,3.75,7.5
90116,63,70380,5,1,0.8,0.8
90117,79,70380,5,1,3.75,3.75
90118,50,70381,5,2,2.5,5.0
90119,58,70382,3,2,3.5,7.0
90120,76,70382,3,1,3.5,3.5
90121,42,70383,3,1,2.5,2.5
90122,52,70383,3,2,2.5,5.0
90123,39,70384,5,1,4.25,4.25
90124,84,70384,5,1,0.8,0.8
90125,49,70385,8,2,3.0,6.0
90126,23,70386,3,2,2.5,5.0
90127,73,70386,3,1,3.75,3.75
90128,22,70387,3,1,2.0,2.0
90129,27,70388,8,1,3.5,3.5
90130,60,70389,5,2,3.75,7.5
90131,27,70390,5,2,3.5,7.0
90132,53,70391,8,2,3.0,6.0
90133,70,70391,8,1,3.25,3.25
90134,37,70392,5,1,3.0,3.0
90135,84,70392,5,2,0.8,1.6
90136,53,70393,8,2,3.0,6.0
90137,7,70393,8,1,19.75,19.75
90138,22,70394,8,1,2.0,2.0
90139,45,70395,3,1,3.0,3.0
90140,25,70396,8,2,2.2,4.4
90141,52,70397,8,1,2.5,2.5
90142,51,70398,5,2,3.0,6.0
90143,30,70399,8,2,3.0,6.0
90144,56,70400,5,1,2.55,2.55
90145,71,70400,5,1,3.75,3.75
90146,24,70401,3,2,3.0,6.0
90147,34,70402,5,2,2.45,4.9
90148,45,70403,5,2,3.0,6.0
90149,71,70404,8,1,3.75,3.75
90150,31,70405,3,1,2.2,2.2
90151,50,70406,3,1,2.5,2.5
90152,29,70407,8,2,2.5,5.0
90153,32,70408,3,1,3.0,3.0
90154,7,70408,3,1,19.75,19.75
90155,43,70409,8,2,3.0,6.0
90156,72,70409,8,1,3.25,3.25
90157,23,70410,5,1,2.5,2.5
90158,41,70411,3,2,4.25,8.5
90159,65,70411,3,1,0.8,0.8
90160,53,70412,3,2,3.0,6.0
90161,37,70412,3,2,3.0,6.0
90162,52,70413,8,2,2.5,5.0
90163,75,70413,8,1,3.5,3.5
90164,59,70414,5,1,4.5,4.5
90165,50,70415,5,1,2.5,2.5
90166,69,70415,5,1,3.25,3.25
90167,57,70416,8,2,3.1,6.2
90168,38,70417,8,2,3.75,7.5
90169,63,70417,8,1,0.8,0.8
90170,44,70418,5,1,2.5,2.5
90171,45,70419,5,1,3.0,3.0
90172,26,70420,8,1,3.0,3.0
90173,82,70420,8,1,12.0,12.0
90174,54,70421,3,2,2.5,5.0
90175,77,70421,3,1,3.0,3.0
90176,28,70422,5,1,2.0,2.0
90177,56,70423,5,1,2.55,2.55
90178,31,70424,8,2,2.2,4.4
90179,76,70424,8,1,3.5,3.5
90180,59,70425,3,1,4.5,4.5
90181,32,70426,3,2,3.0,6.0
90182,38,70427,3,2,3.75,7.5
90183,65,70427,3,1,0.8,0.8
90184,76,70427,3,1,3.5,3.5
90185,25,70428,5,1,2.2,2.2
90186,61,70429,8,2,4.75,9.5
90187,78,70429,8,1,4.5,4.5
90188,37,70430,3,1,3.0,3.0
90189,63,70430,3,2,0.8,1.6
90190,46,70431,5,1,2.5,2.5
90191,60,70432,3,2,3.75,7.5
90192,50,70433,8,1,2.5,2.5
90193,77,70433,8,1,3.0,3.0
90194,44,70434,3,2,2.5,5.0
90195,71,70434,3,1,3.75,3.75
90196,27,70435,8,2,3.5,7.0
90197,42,70436,3,1,2.5,2.5
90198,36,70437,3,1,3.75,3.75
90199,33,70438,8,2,3.5,7.0
90200,36,70439,5,2,3.75,7.5
90201,22,70440,8,1,2.0,2.0
90202,40,70441,5,2,3.75,7.5
90203,65,70441,5,2,0.8,1.6
90204,75,70441,5,1,3.5,3.5
90205,32,70442,8,1,3.0,3.0
90206,30,70443,5,1,3.0,3.0
90207,75,70443,5,1,3.5,3.5
90208,56,70444,3,2,2.55,5.1
90209,28,70445,5,1,2.0,2.0
90210,43,70446,5,1,3.0,3.0
90211,54,70447,5,1,2.5,2.5
90212,72,70447,5,1,3.25,3.25
90213,28,70447,8,2,2.0,4.0
90214,45,70448,5,1,3.0,3.0
90215,76,70448,5,1,3.5,3.5
90216,49,70448,8,1,3.0,3.0
90217,30,70449,8,2,3.0,6.0
90218,33,70450,5,2,3.5,7.0
90219,49,70451,5,1,3.0,3.0
90220,54,70452,5,2,2.5,5.0
90221,75,70452,5,1,3.5,3.5
90222,45,70453,3,2,3.0,6.0
90223,76,70453,3,1,3.5,3.5
90224,44,70454,5,2,2.5,5.0
90225,43,70455,3,2,3.0,6.0
90226,31,70456,5,1,2.2,2.2
90227,26,70457,8,1,3.0,3.0
90228,60,70458,5,1,3.75,3.75
90229,73,70458,5,1,3.75,3.75
90230,25,70459,3,1,2.2,2.2
90231,31,70460,3,1,2.2,2.2
90232,31,70461,8,1,2.2,2.2
90233,35,70462,3,2,3.1,6.2
90234,36,70463,8,1,3.75,3.75
90235,77,70463,8,1,3.0,3.0
90236,34,70464,8,1,2.45,2.45
90237,23,70465,5,1,2.5,2.5
90238,71,70465,5,1,3.75,3.75
90239,55,70466,3,2,4.0,8.0
90240,50,70467,8,2,2.5,5.0
90241,49,70468,3,1,3.0,3.0
90242,60,70469,3,2,3.75,7.5
90243,34,70470,3,2,2.45,4.9
90244,74,70470,3,1,3.5,3.5
90245,39,70471,8,1,4.25,4.25
90246,65,70471,8,1,0.8,0.8
90247,71,70471,8,1,3.75,3.75
90248,55,70472,8,2,4.0,8.0
90249,40,70473,8,1,3.75,3.75
90250,84,70473,8,2,0.8,1.6
90251,44,70474,5,1,2.5,2.5
90252,35,70475,3,2,3.1,6.2
90253,69,70475,3,1,3.25,3.25
90254,60,70476,5,1,3.75,3.75
90255,27,70477,8,2,3.5,7.0
90256,56,70478,3,1,2.55,2.55
90257,26,70479,3,2,3.0,6.0
90258,36,70480,5,2,3.75,7.5
90259,74,70480,5,1,3.5,3.5
90260,28,70481,3,2,2.0,4.0
90261,48,70482,5,2,2.5,5.0
90262,61,70483,3,1,4.75,4.75
90263,46,70484,3,2,2.5,5.0
90264,28,70485,3,2,2.0,4.0
90265,70,70485,3,1,3.25,3.25
90266,25,70486,3,1,2.2,2.2
90267,57,70487,5,1,3.1,3.1
90268,49,70488,8,1,3.0,3.0
90269,48,70489,3,2,2.5,5.0
90270,42,70490,3,1,2.5,2.5
90271,60,70491,5,1,3.75,3.75
90272,47,70492,3,1,3.0,3.0
90273,27,70493,5,1,3.5,3.5
90274,59,70494,5,1,4.5,4.5
90275,76,70494,5,1,3.5,3.5
90276,50,70495,5,2,2.5,5.0
90277,8,70495,5,1,45.0,45.0
90278,40,70496,8,1,3.75,3.75
90279,64,70496,8,1,0.8,0.8
90280,21,70496,8,1,13.33,13.33
90281,34,70497,8,1,2.45,2.45
90282,76,70497,8,1,3.5,3.5
90283,57,70498,3,2,3.1,6.2
90284,76,70498,3,1,3.5,3.5
90285,71,70499,5,1,3.75,3.75
90286,55,70500,3,1,4.0,4.0
90287,26,70501,8,1,3.0,3.0
90288,74,70501,8,1,3.5,3.5
90289,49,70502,8,2,3.0,6.0
90290,3,70502,8,1,14.75,14.75
90291,38,70503,8,1,3.75,3.75
90292,63,70503,8,2,0.8,1.6
90293,33,70504,3,2,3.5,7.0
90294,33,70505,8,1,3.5,3.5
90295,55,70506,3,2,4.0,8.0
90296,42,70506,5,1,2.5,2.5
90297,31,70507,3,1,2.2,2.2
90298,36,70508,5,1,3.75,3.75
90299,27,70509,8,1,3.5,3.5
90300,2,70509,8,1,18.0,18.0
90301,58,70510,5,2,3.5,7.0
90302,20,70510,5,1,7.6,7.6
90303,87,70511,8,2,3.0,6.0
90304,79,70511,8,1,3.75,3.75
90305,45,70512,8,2,3.0,6.0
90306,38,70513,5,1,3.75,3.75
90307,84,70513,5,1,0.8,0.8
90308,78,70513,5,1,4.5,4.5
90309,44,70514,3,2,2.5,5.0
90310,56,70515,5,2,2.55,5.1
90311,48,70515,8,1,2.5,2.5
90312,56,70516,3,2,2.55,5.1
90313,56,70517,5,1,2.55,2.55
90314,74,70517,5,1,3.5,3.5
90315,45,70518,8,2,3.0,6.0
90316,15,70518,8,1,9.25,9.25
90317,48,70519,3,2,2.5,5.0
90318,35,70520,5,2,3.1,6.2
90319,23,70521,5,1,2.5,2.5
90320,47,70522,3,1,3.0,3.0
90321,52,70523,5,1,2.5,2.5
90322,39,70524,5,1,4.25,4.25
90323,65,70524,5,1,0.8,0.8
90324,29,70525,3,2,2.5,5.0
90325,46,70526,8,1,2.5,2.5
90326,30,70527,5,1,3.0,3.0
90327,51,70528,3,2,3.0,6.0
90328,73,70528,3,1,3.75,3.75
90329,71,70529,3,1,3.75,3.75
90330,36,70530,3,2,3.75,7.5
90331,31,70531,3,2,2.2,4.4
90332,45,70532,3,2,3.0,6.0
90333,34,70533,8,2,2.45,4.9
90334,52,70534,5,1,2.5,2.5
90335,60,70535,3,2,3.75,7.5
90336,46,70536,3,1,2.5,2.5
90337,50,70537,8,1,2.5,2.5
90338,36,70538,8,1,3.75,3.75
90339,28,70539,3,2,2.0,4.0
90340,47,70540,8,1,3.0,3.0
90341,40,70541,3,1,3.75,3.75
90342,65,70541,3,1,0.8,0.8
90343,55,70542,5,1,4.0,4.0
90344,58,70543,8,2,3.5,7.0
90345,54,70544,3,2,2.5,5.0
90346,32,70545,8,1,3.0,3.0
90347,38,70546,3,2,3.75,7.5
90348,63,70546,3,1,0.8,0.8
90349,30,70547,3,2,3.0,6.0
90350,34,70548,5,1,2.45,2.45
90351,60,70549,3,2,3.75,7.5
90352,50,70550,3,2,2.5,5.0
90353,19,70550,3,1,6.4,6.4
90354,45,70551,3,2,3.0,6.0
90355,35,70552,3,1,3.1,3.1
90356,35,70553,8,1,3.1,3.1
90357,39,70554,3,1,4.25,4.25
90358,65,70554,3,1,0.8,0.8
90359,59,70555,8,1,4.5,4.5
90360,72,70555,8,1,3.25,3.25
90361,32,70556,5,1,3.0,3.0
90362,35,70557,3,2,3.1,6.2
90363,39,70558,3,2,4.25,8.5
90364,63,70558,3,1,0.8,0.8
90365,28,70559,3,2,2.0,4.0
90366,58,70560,3,2,3.5,7.0
90367,57,70561,3,1,3.1,3.1
90368,15,70561,3,1,9.25,9.25
90369,49,70562,8,1,3.0,3.0
90370,30,70563,3,1,3.0,3.0
90371,25,70564,3,2,2.2,4.4
90372,23,70565,8,2,2.5,5.0
90373,31,70566,8,2,2.2,4.4
90374,50,70567,5,1,2.5,2.5
90375,87,70568,8,1,3.0,3.0
90376,22,70569,5,2,2.0,4.0
90377,47,70570,5,2,3.0,6.0
90378,46,70571,3,2,2.5,5.0
90379,70,70571,3,1,3.25,3.25
90380,24,70572,5,1,3.0,3.0
90381,61,70573,5,1,4.75,4.75
90382,54,70574,8,1,2.5,2.5
90383,26,70575,5,1,3.0,3.0
90384,24,70576,8,1,3.0,3.0
90385,41,70577,3,2,4.25,8.5
90386,65,70577,3,2,0.8,1.6
90387,44,70578,8,1,2.5,2.5
90388,70,70578,8,1,3.25,3.25
90389,44,70579,5,1,2.5,2.5
90390,77,70579,5,1,3.0,3.0
90391,54,70580,8,1,2.5,2.5
90392,20,70580,8,1,7.6,7.6
90393,28,70581,3,2,2.0,4.0
90394,17,70581,3,1,9.5,9.5
90395,31,70582,8,1,2.2,2.2
90396,55,70583,3,2,4.0,8.0
90397,45,70584,3,2,3.0,6.0
90398,74,70584,3,1,3.5,3.5
90399,48,70585,5,1,2.5,2.5
90400,47,70586,5,1,3.0,3.0
90401,54,70587,3,1,2.5,2.5
90402,59,70588,5,2,4.5,9.0
90403,27,70589,3,1,3.5,3.5
90404,77,70589,3,1,3.0,3.0
90405,71,70590,8,1,3.75,3.75
90406,41,70591,5,2,4.25,8.5
90407,63,70591,5,2,0.8,1.6
90408,51,70592,8,1,3.0,3.0
90409,69,70592,8,1,3.25,3.25
90410,41,70593,3,2,4.25,8.5
90411,64,70593,3,2,0.8,1.6
90412,74,70593,3,1,3.5,3.5
90413,52,70594,3,1,2.5,2.5
90414,24,70595,8,1,3.0,3.0
90415,45,70596,8,2,3.0,6.0
90416,51,70597,5,2,3.0,6.0
90417,60,70598,5,2,3.75,7.5
90418,23,70599,8,2,2.5,5.0
90419,78,70599,8,1,4.5,4.5
90420,36,70600,3,1,3.75,3.75
90421,47,70601,8,2,3.0,6.0
90422,71,70602,3,1,3.75,3.75
90423,44,70603,8,2,2.5,5.0
90424,57,70604,5,2,3.1,6.2
90425,33,70605,8,1,3.5,3.5
90426,61,70606,8,2,4.75,9.5
90427,26,70607,8,1,3.0,3.0
90428,57,70608,8,2,3.1,6.2
90429,77,70608,8,1,3.0,3.0
90430,59,70609,5,1,4.5,4.5
90431,53,70610,3,1,3.0,3.0
90432,37,70610,3,1,3.0,3.0
90433,74,70610,3,1,3.5,3.5
90434,41,70611,5,2,4.25,8.5
90435,63,70611,5,1,0.8,0.8
90436,44,70612,3,1,2.5,2.5
90437,26,70613,5,2,3.0,6.0
90438,59,70614,3,2,4.5,9.0
90439,69,70614,3,1,3.25,3.25
90440,26,70615,8,2,3.0,6.0
90441,73,70615,8,1,3.75,3.75
90442,48,70616,5,1,2.5,2.5
90443,42,70617,3,1,2.5,2.5
90444,71,70617,3,1,3.75,3.75
90445,43,70618,8,1,3.0,3.0
90446,55,70619,8,1,4.0,4.0
90447,77,70619,8,1,3.0,3.0
90448,33,70620,8,2,3.5,7.0
90449,30,70621,8,1,3.0,3.0
90450,51,70622,3,2,3.0,6.0
90451,75,70622,3,1,3.5,3.5
90452,60,70623,8,2,3.75,7.5
90453,52,70624,8,2,2.5,5.0
90454,34,70625,8,2,2.45,4.9
90455,75,70625,8,1,3.5,3.5
90456,57,70626,8,2,3.1,6.2
90457,56,70627,8,1,2.55,2.55
90458,17,70627,8,1,9.5,9.5
90459,54,70628,5,2,2.5,5.0
90460,60,70629,5,2,3.75,7.5
90461,25,70630,5,1,2.2,2.2
90462,53,70631,3,2,3.0,6.0
90463,38,70632,5,1,3.75,3.75
90464,84,70632,5,1,0.8,0.8
90465,42,70633,5,2,2.5,5.0
90466,39,70634,3,1,4.25,4.25
90467,64,70634,3,1,0.8,0.8
90468,30,70635,8,1,3.0,3.0
90469,71,70636,8,1,3.75,3.75
90470,27,70637,8,2,3.5,7.0
90471,52,70638,5,1,2.5,2.5
90472,30,70639,8,1,3.0,3.0
90473,59,70640,3,1,4.5,4.5
90474,47,70641,5,2,3.0,6.0
90475,27,70642,8,2,3.5,7.0
90476,51,70643,3,2,3.0,6.0
90477,22,70644,3,1,2.0,2.0
90478,41,70645,3,1,4.25,4.25
90479,63,70645,3,2,0.8,1.6
90480,45,70646,3,1,3.0,3.0
90481,29,70647,5,2,2.5,5.0
90482,50,70648,3,1,2.5,2.5
90483,26,70649,5,1,3.0,3.0
90484,70,70649,5,1,3.25,3.25
90485,49,70650,5,1,3.0,3.0
90486,35,70651,3,1,3.1,3.1
90487,23,70652,8,1,2.5,2.5
90488,47,70653,8,2,3.0,6.0
90489,60,70654,5,1,3.75,3.75
90490,34,70655,3,2,2.45,4.9
90491,44,70656,5,2,2.5,5.0
90492,29,70657,3,2,2.5,5.0
90493,76,70657,3,1,3.5,3.5
90494,58,70658,5,1,3.5,3.5
90495,49,70659,5,1,3.0,3.0
90496,77,70659,5,1,3.0,3.0
90497,37,70660,5,1,3.0,3.0
90498,84,70660,5,1,0.8,0.8
90499,43,70661,8,2,3.0,6.0
90500,57,70662,3,1,3.1,3.1
90501,30,70663,8,1,3.0,3.0
90502,50,70664,3,2,2.5,5.0
90503,75,70664,3,1,3.5,3.5
90504,44,70665,3,2,2.5,5.0
90505,57,70666,3,1,3.1,3.1
90506,33,70666,8,1,3.5,3.5
90507,46,70666,8,1,2.5,2.5
90508,30,70667,3,1,3.0,3.0
90509,60,70668,3,1,3.75,3.75
90510,34,70669,5,2,2.45,4.9
90511,42,70670,3,1,2.5,2.5
90512,51,70671,5,2,3.0,6.0
90513,79,70671,5,1,3.75,3.75
90514,24,70671,8,1,3.0,3.0
90515,43,70672,8,2,3.0,6.0
90516,23,70673,3,2,2.5,5.0
90517,31,70674,8,2,2.2,4.4
90518,70,70674,8,1,3.25,3.25
90519,31,70675,5,2,2.2,4.4
90520,58,70676,5,2,3.5,7.0
90521,50,70677,3,2,2.5,5.0
90522,43,70678,8,1,3.0,3.0
90523,16,70678,8,1,8.95,8.95
90524,58,70679,3,2,3.5,7.0
90525,46,70680,8,2,2.5,5.0
90526,17,70680,8,1,9.5,9.5
90527,54,70681,8,2,2.5,5.0
90528,36,70682,5,2,3.75,7.5
90529,77,70682,5,1,3.0,3.0
90530,35,70683,3,2,3.1,6.2
90531,83,70683,3,1,14.0,14.0
90532,22,70684,3,1,2.0,2.0
90533,37,70685,3,2,3.0,6.0
90534,64,70685,3,1,0.8,0.8
90535,33,70686,8,2,3.5,7.0
90536,69,70686,8,1,3.25,3.25
90537,51,70687,5,2,3.0,6.0
90538,26,70688,3,2,3.0,6.0
90539,70,70688,3,1,3.25,3.25
90540,36,70689,5,2,3.75,7.5
90541,29,70690,3,1,2.5,2.5
90542,69,70690,3,1,3.25,3.25
90543,46,70691,5,2,2.5,5.0
90544,52,70692,8,1,2.5,2.5
90545,52,70693,3,2,2.5,5.0
90546,22,70694,5,1,2.0,2.0
90547,72,70694,5,1,3.25,3.25
90548,36,70695,3,1,3.75,3.75
90549,35,70696,8,2,3.1,6.2
90550,43,70697,8,1,3.0,3.0
90551,35,70698,3,2,3.1,6.2
90552,49,70699,8,1,3.0,3.0
90553,45,70700,5,2,3.0,6.0
90554,35,70701,5,2,3.1,6.2
90555,78,70701,5,1,4.5,4.5
90556,53,70702,3,2,3.0,6.0
90557,5,70702,3,1,15.0,15.0
90558,39,70703,5,1,4.25,4.25
90559,84,70703,5,1,0.8,0.8
90560,39,70704,5,2,4.25,8.5
90561,63,70704,5,1,0.8,0.8
90562,25,70705,8,1,2.2,2.2
90563,72,70705,8,1,3.25,3.25
90564,40,70706,3,1,3.75,3.75
90565,64,70706,3,1,0.8,0.8
90566,46,70707,8,2,2.5,5.0
90567,54,70708,5,2,2.5,5.0
90568,27,70709,5,1,3.5,3.5
90569,45,70710,8,1,3.0,3.0
90570,50,70711,5,1,2.5,2.5
90571,32,70712,8,1,3.0,3.0
90572,57,70713,3,2,3.1,6.2
90573,36,70714,5,2,3.75,7.5
90574,59,70715,8,1,4.5,4.5
90575,54,70716,3,1,2.5,2.5
90576,44,70717,3,2,2.5,5.0
90577,71,70718,8,1,3.75,3.75
90578,34,70719,8,2,2.45,4.9
90579,78,70719,8,1,4.5,4.5
90580,56,70720,8,2,2.55,5.1
90581,35,70721,5,1,3.1,3.1
90582,34,70722,5,1,2.45,2.45
90583,23,70723,8,1,2.5,2.5
90584,79,70723,8,1,3.75,3.75
